"cn","prev_plt_cn","state","county","fips","measyr","invyr","remper","plot_status_cd","lat","lon","elev","slope","aspect","nconds","max_condprop","reservcd","owncd","owngrpcd","fortypcd","stdage","stdszcd","dominant_species","dominant_conifer","dominant_hardwood","tpa","wp_tpa","conifer_tpa","ba","wp_ba","conifer_ba","qmd","netbdft","wp_netbdft","grosscuft","wp_grosscuft","netcuft","wp_netcuft","sward","wp_sward","conifer_sward","prop_conifer","prop_wp_conifer","LC"
171928902020004,144981658010661,33,7,33007,2015,2015,6,1,44.221567,-71.294608,3410,18,160,1,1,1,11,10,121,78,2,12,12,375,3227.817614,0,3128.780148,165.08584,0,158.234304,3.062222,1563.831662,0,1679.956317,0,1646.898962,0,0.954733,0,0.899296,0.958497130947149,0,"Evergreen"
251922836489998,168987715010661,33,7,33007,2015,2015,5,1,44.486565,-71.216402,1450,0,0,3,0.665088,0,46,40,121,64,3,12,12,316,2857.968078,0,1841.29309,105.902931,0,79.586163,2.606523,584.719837,0,473.240806,0,437.960547,0,0.72343,0,0.498845,0.751501042024984,0,"Evergreen"
251922902489998,168987643010661,33,7,33007,2015,2015,5,1,44.806657,-71.385596,2320,52,308,1,1,0,31,30,801,79,2,371,12,371,582.70929,0,261.004122,154.210012,0,21.692403,6.96573,2883.330127,0,3339.197292,0,2622.64271,0,0.888832,0,0.110669,0.14066792887611,0,"Deciduous"
251922874489998,168987491010661,33,7,33007,2015,2015,5,1,44.134355,-71.312004,2710,39,142,1,1,1,11,10,801,111,1,318,97,318,906.122016,0,248.96803,115.879294,0,19.480838,4.842235,6703.746765,0,2732.974875,0,2160.82401,0,0.704352,0,0.107774,0.168113191990969,0,"Deciduous"
171929104020004,NA,33,7,33007,2015,2015,-9999,1,44.454711,-71.34007,1690,5,240,2,0.715516,0,11,10,801,50,1,316,97,316,108.324828,0,54.162414,45.267994,0,21.592512,8.753222,1825.24124,0,979.607911,0,890.088369,0,0.233909,0,0.093897,0.476992905848666,0,"Mixed"
251922921489998,NA,33,7,33007,2015,2015,-9999,1,44.538121,-71.463216,2300,36,340,1,1,0,11,10,801,69,1,371,97,371,513.241468,0,93.01942,85.343542,0,10.794287,5.521547,3561.337001,0,1966.803338,0,1607.521587,0,0.529456,0,0.050703,0.12648041957293,0,"Deciduous"
251922924489998,NA,33,7,33007,2015,2015,-9999,1,44.364899,-71.21448,2240,24,116,1,1,0,11,10,801,60,2,531,97,531,2114.85389,0,242.949984,118.857174,0,19.16772,3.210028,819.085567,0,1553.153946,0,1264.837318,0,0.919018,0,0.121405,0.161266832744989,0,"Deciduous"
251922923489998,NA,33,7,33007,2015,2015,-9999,1,44.241699,-71.080323,2460,36,5,1,1,1,11,10,123,75,3,97,97,935,1784.381946,0,1634.451382,76.45661,0,73.296028,2.80285,0,0,123.947994,0,114.418154,0,0.539854,0,0.503905,0.958661755994675,0,"Evergreen"
251922916489998,NA,33,7,33007,2015,2015,-9999,1,44.237761,-71.137228,2450,19,110,1,1,1,11,10,801,67,1,318,97,318,438.276186,0,74.965282,156.042075,0,1.181641,8.079477,11744.528167,0,4670.482438,0,3443.462966,0,0.865622,0,0.010671,0.00757257938283633,0,"Deciduous"
171929112020004,NA,33,7,33007,2015,2015,-9999,1,44.342858,-71.285616,3380,40,300,1,1,0,11,10,121,65,2,12,12,935,5200.98713,0,4277.331562,203.939735,0,180.221429,2.681293,1846.323345,0,1846.117642,0,1740.488905,0,1.28188,0,1.063454,0.883699436992992,0,"Evergreen"
251922922489998,NA,33,7,33007,2015,2015,-9999,1,44.303911,-71.430705,2410,10,298,1,1,0,11,10,801,70,1,371,12,371,372.598266,0,252.237346,157.116088,0,32.069631,8.79278,9929.753224,0,4510.924413,0,3154.889452,0,0.778818,0,0.155082,0.204114240675341,0,"Deciduous"
251922925489998,NA,33,7,33007,2015,2015,-9999,1,44.195501,-71.332002,2570,65,110,1,1,1,11,10,902,70,1,97,97,375,681.746756,0,474.384462,164.292766,0,80.756514,6.647127,8528.657331,0,3536.558106,0,3271.606933,0,0.879169,0,0.410387,0.491540290946225,0,"Mixed"
171929134020004,NA,33,7,33007,2015,2015,-9999,1,44.561682,-71.331185,2010,6,160,1,1,0,11,10,801,74,1,97,97,316,1473.005312,0,1238.822104,144.340492,0,84.673633,4.238657,6384.819797,0,2423.635617,0,2234.404907,0,0.843938,0,0.456691,0.586624250941309,0,"Mixed"
251922933489998,NA,33,7,33007,2015,2015,-9999,1,44.534802,-71.335556,2620,28,213,1,1,0,11,10,801,80,2,371,0,371,651.13594,0,0,73.583547,0,0,4.55188,1658.258523,0,1425.692971,0,1033.393728,0,0.476275,0,0,0,NA,"Deciduous"
251922935489998,NA,33,7,33007,2015,2015,-9999,1,44.347905,-71.118519,3520,23,262,1,1,1,11,10,121,53,3,12,12,935,4630.834518,0,4175.02478,179.242099,0,171.700668,2.663954,151.492519,0,958.334287,0,942.527281,0,1.162385,0,1.078928,0.957926005988136,0,"Evergreen"
171929136020004,NA,33,7,33007,2015,2015,-9999,1,44.307556,-71.170929,4310,26,301,1,1,0,11,10,121,65,2,12,12,375,2879.291532,0,2798.308204,135.31938,0,130.924902,2.935442,1754.391705,0,1379.959986,0,1314.688066,0,0.780506,0,0.752909,0.96752513941462,0,"Evergreen"
171929147020004,NA,33,7,33007,2015,2015,-9999,1,44.192082,-71.294837,2660,24,293,1,1,1,11,10,902,60,2,375,97,375,612.278934,0,6.018046,90.424053,0,1.02934,5.203597,3385.966158,0,1847.245503,0,1644.911785,0,0.546546,0,0.00577,0.0113834755891776,0,"Deciduous"
171929143020004,NA,33,7,33007,2015,2015,-9999,1,44.507551,-71.397917,2980,32,75,1,1,0,11,10,801,70,1,371,97,371,738.137314,0,74.965282,115.452349,0,0.588776,5.355119,4300.112617,0,2674.825933,0,1993.848606,0,0.714326,0,0.006112,0.00509973166505257,0,"Deciduous"
251922855489998,168987671010661,33,9,33009,2015,2015,5,1,43.962831,-72.017241,1550,14,305,1,1,0,46,40,801,90,1,371,12,371,828.408004,0,323.933312,172.4998,0,19.569316,6.178861,9021.163443,0,4316.638587,0,3236.837323,0,0.99262,0,0.119715,0.113445441675874,0,"Deciduous"
171928961020004,144979991010661,33,9,33009,2015,2015,6,1,44.01066,-72.001858,1120,25,298,1,1,0,46,40,801,57,2,316,12,316,897.35524,0,93.01942,113.202818,0,4.039218,4.809309,3309.097506,0,2190.047262,0,1928.621773,0,0.751485,0,0.024121,0.0356812495604129,0,"Deciduous"
171928900020004,144981848010661,33,9,33009,2015,2015,-9999,1,44.286502,-71.63108,1230,9,319,1,1,0,46,40,809,22,3,316,12,316,1538.683232,12.036092,129.127696,64.782121,3.290541,17.864149,2.778365,204.388002,0,419.21691,42.720893,392.519058,33.700335,0.514701,0.015604,0.091772,0.275757396087726,0.184198027009291,"Mixed"
251922912489998,168987745010661,33,9,33009,2015,2015,5,1,43.697535,-71.618005,920,23,311,2,0.5,0,46,40,103,90,1,833,129,833,234.703794,48.144368,54.162414,145.936221,55.622776,62.056152,10.67721,10806.782867,6530.239813,3717.764125,1598.18164,3277.161312,1439.287039,0.719557,0.184651,0.215345,0.42522789458828,0.896329762760669,"Mixed"
251922853489998,168987665010661,33,9,33009,2015,2015,5,1,44.199284,-71.982837,910,10,224,1,1,0,46,40,401,77,2,316,129,316,1226.786012,242.949984,404.91664,90.634635,28.360156,33.389517,3.680434,4124.150717,3184.56422,1516.814318,719.360894,1377.204371,652.624459,0.591258,0.110481,0.143672,0.368396882714869,0.849373053225059,"Mixed"
171929041020004,144978343010661,33,9,33009,2015,2015,6,1,43.883496,-71.743833,1060,13,256,1,1,0,11,10,801,113,1,371,12,371,441.545502,0,135.145742,109.266491,0,16.283987,6.735845,5362.941053,0,2636.587515,0,2340.382204,0,0.641486,0,0.080538,0.149030016896946,0,"Deciduous"
171929038020004,144978337010661,33,9,33009,2015,2015,6,1,44.141795,-71.739458,3170,25,335,1,1,0,11,10,902,89,2,12,12,375,1974.731274,0,1740.02748,209.142176,0,102.335654,4.406595,2310.550214,0,3370.204089,0,2999.848748,0,1.197878,0,0.585465,0.48931141464264,0,"Mixed"
171929042020004,144978345010661,33,9,33009,2015,2015,6,1,43.985118,-71.850942,2890,20,75,1,1,0,11,10,124,72,2,12,12,375,1650.797962,0,1548.49118,192.005461,0,149.496598,4.617917,5894.350848,0,3112.654697,0,2965.917728,0,1.004505,0,0.760865,0.778605968920853,0,"Evergreen"
251922885489998,168987583010661,33,9,33009,2015,2015,5,1,44.078503,-71.563702,2020,19,259,1,1,0,11,10,801,73,1,318,0,318,228.685748,0,0,145.470458,0,0,10.799513,9665.681456,0,4057.424302,0,3403.299213,0,0.859973,0,0,0,NA,"Deciduous"
171929087020004,144979731010661,33,9,33009,2015,2015,6,1,44.376408,-71.764668,1550,8,302,2,0.75,0,46,40,904,11,3,741,12,741,2036.098706,0,161.966656,33.863591,0,9.368058,1.746238,0,0,13.498736,0,13.30995,0,0.263766,0,0.060407,0.276641009513728,0,"Mixed"
251922886489998,168987587010661,33,9,33009,2015,2015,5,1,44.161432,-71.62771,3520,75,145,1,1,1,11,10,121,111,2,12,12,375,2576.681674,0,2495.698346,166.002779,0,157.261091,3.436874,2898.452953,0,1655.29895,0,1625.860204,0,0.931267,0,0.8643,0.947340110492969,0,"Evergreen"
251922852489998,168987663010661,33,9,33009,2015,2015,5,1,44.183977,-71.840787,1360,8,27,1,1,0,46,40,809,58,1,316,12,316,1155.610632,0,384.113772,175.335703,0,37.177136,5.274311,6109.472696,0,3739.543867,0,3224.830695,0,0.970094,0,0.19695,0.212034031654124,0,"Deciduous"
251922879489998,168987497010661,33,9,33009,2015,2015,5,1,43.983941,-71.398037,1790,12,109,1,1,0,11,10,809,95,1,316,261,316,633.602388,0,303.130444,168.390683,0,48.255774,6.980506,9469.209237,0,3789.510547,0,3277.293685,0,0.933817,0,0.238469,0.286570332397785,0,"Mixed"
171928921020004,144980313010661,33,9,33009,2015,2015,6,1,43.632746,-72.288148,650,7,331,2,0.75,0,32,30,801,72,1,316,129,316,429.50941,12.036092,36.108276,106.092005,11.438937,20.4112,6.729632,4685.054245,1256.421002,2319.253211,304.131908,1965.087311,285.883995,0.617082,0.042392,0.085239,0.192391500188916,0.560424521831151,"Deciduous"
171928913020004,144981140010661,33,9,33009,2015,2015,6,1,43.689482,-72.052244,930,15,360,2,0.75,0,46,40,801,56,1,316,261,316,477.133192,6.018046,135.145742,101.66613,5.462134,42.944598,6.250354,2223.707782,570.403959,2517.101071,138.573838,1788.657297,131.645147,0.462067,0.02043,0.180906,0.422408111728065,0.12719024637278,"Mixed"
251922895489998,168987579010661,33,9,33009,2015,2015,5,1,44.205803,-71.426324,3350,65,68,1,1,1,31,30,124,100,2,97,97,375,1810.015888,0,1683.636922,222.567442,0,184.935144,4.748166,3835.641837,0,3072.810568,0,2874.152228,0,1.229729,0,0.997257,0.830917327072484,0,"Evergreen"
251922888489998,168987597010661,33,9,33009,2015,2015,5,1,43.879974,-71.875902,1700,12,357,1,1,0,11,10,801,78,1,318,261,318,687.244216,0,18.054138,126.623984,0,27.749516,5.812176,6469.422102,0,2938.813557,0,2371.421841,0,0.724821,0,0.100478,0.219148972599061,0,"Deciduous"
171928911020004,144981011010661,33,9,33009,2015,2015,6,1,43.751534,-71.838517,1800,0,0,1,1,0,46,40,801,21,3,316,12,316,2354.013972,6.018046,611.758348,42.20986,0.992906,8.100605,1.813171,0,0,93.905794,7.175599,81.455877,6.0275,0.40457,0.005223,0.063188,0.191912624206761,0.122571832597689,"Deciduous"
171929101020004,144982185010661,33,9,33009,2015,2015,6,1,43.934648,-71.485345,2520,37,351,1,1,1,11,10,902,93,2,97,97,375,1962.174596,0,1721.973342,180.986218,0,125.801499,4.112352,2638.438401,0,2109.039964,0,1941.349953,0,1.092034,0,0.746951,0.695088832675646,0,"Evergreen"
251922854489998,168987669010661,33,9,33009,2015,2015,5,1,44.064089,-71.960788,1470,10,294,1,1,0,46,40,801,53,2,316,261,316,1025.96235,0,117.091604,76.320212,0,19.605365,3.693094,1084.322032,0,1046.54518,0,923.001454,0,0.54362,0,0.097352,0.256882999748481,0,"Mixed"
171929047020004,144978355010661,33,9,33009,2015,2015,6,1,43.617331,-71.942976,1280,0,0,1,1,0,46,40,801,51,1,97,97,316,1677.09829,0,1412.824852,164.921114,0,101.881405,4.246148,8106.154075,0,3219.878824,0,2975.970664,0,0.905938,0,0.523241,0.617758409029422,0,"Mixed"
251922904489998,168987657010661,33,9,33009,2015,2015,5,1,44.237971,-71.808611,1480,12,136,2,0.598383,0,46,40,121,37,3,12,12,746,291.094352,0,273.040214,17.597456,0,13.08162,3.329234,411.100925,0,277.212737,0,269.218943,0,0.093109,0,0.067268,0.743381316026589,0,"Evergreen"
251922881489998,168987505010661,33,9,33009,2015,2015,5,1,43.941348,-71.681029,860,-9999,-9999,3,0.721346,-9999,-9999,-9999,-9999,-9999,-9999,531,261,531,341.98745,0,311.89722,26.016072,0,6.730057,3.734669,1311.629918,0,531.061741,0,435.587921,0,0.168767,0,0.053145,0.25868843690162,0,"Mixed"
251922839489998,168987679010661,33,9,33009,2015,2015,5,1,43.675032,-72.234765,820,20,312,1,1,0,46,40,801,89,2,261,261,318,753.442722,30.09023,291.094352,117.621466,23.657757,59.854613,5.350009,3717.711557,2338.082239,2000.199058,615.301567,1862.999297,579.475742,0.719694,0.088623,0.269163,0.508874910639186,0.395253695817898,"Mixed"
251922857489998,168987603010661,33,9,33009,2015,2015,5,1,43.573435,-72.098352,970,-9999,-9999,2,0.5,-9999,-9999,-9999,-9999,-9999,-9999,741,0,741,192.056886,0,0,19.950348,0,0,4.364119,0,0,299.475861,0,273.298486,0,0.117621,0,0,0,NA,"Deciduous"
251922917489998,NA,33,9,33009,2015,2015,-9999,1,44.154815,-71.551193,3790,45,265,1,1,1,11,10,902,85,2,12,12,375,1684.157508,0,1257.396828,226.180524,0,133.62334,4.96218,1599.477554,0,2982.107163,0,2850.541526,0,1.299827,0,0.705337,0.590781812849633,0,"Mixed"
251922920489998,NA,33,9,33009,2015,2015,-9999,1,44.109029,-71.797443,1810,22,15,2,0.75,0,11,10,801,55,1,371,261,371,762.209498,0,80.983328,116.532869,0,7.020345,5.29448,4148.429489,0,2719.942435,0,2169.697408,0,0.750824,0,0.031177,0.0602434751692246,0,"Deciduous"
251922927489998,NA,33,9,33009,2015,2015,-9999,1,43.928518,-71.564545,2150,15,199,1,1,0,11,10,902,82,1,375,97,375,549.87033,0,387.383088,159.891413,0,64.04231,7.301612,7776.834886,0,3560.6404,0,3243.754964,0,0.849313,0,0.312237,0.400536268948977,0,"Mixed"
171929109020004,NA,33,9,33009,2015,2015,-9999,1,43.990305,-71.72612,1920,8,182,1,1,0,11,10,123,106,1,97,97,375,1008.428798,0,972.320522,192.895493,0,171.806819,5.922086,14716.452152,0,4133.857476,0,4008.578513,0,0.88939,0,0.776022,0.89067305994547,0,"Evergreen"
251922919489998,NA,33,9,33009,2015,2015,-9999,1,43.979547,-71.864527,2040,30,280,1,1,0,11,10,801,80,1,371,12,371,912.140062,0,770.976274,119.402261,0,66.285486,4.899049,4626.806974,0,2510.055673,0,1927.543021,0,0.636804,0,0.343096,0.555144311714499,0,"Mixed"
171929113020004,NA,33,9,33009,2015,2015,-9999,1,43.835486,-71.858025,1490,4,0,1,1,0,11,10,124,65,2,97,97,371,1725.242658,0,1535.934502,141.326759,0,99.091767,3.875461,2868.601429,0,2177.490766,0,2044.758807,0,0.818711,0,0.543414,0.701153608142956,0,"Evergreen"
251922926489998,NA,33,9,33009,2015,2015,-9999,1,44.065288,-71.400473,1820,35,185,1,1,0,11,10,801,71,1,318,0,318,924.176154,0,0,147.922492,0,0,5.417215,12403.100537,0,3928.761476,0,3322.150762,0,0.943242,0,0,0,NA,"Deciduous"
171929116020004,NA,33,9,33009,2015,2015,-9999,1,44.050573,-71.502432,3180,50,210,1,1,0,11,10,123,90,2,97,97,375,4585.959466,0,4420.723494,206.380363,0,176.789861,2.872469,4369.2795,0,2344.371476,0,2264.061164,0,1.273536,0,1.088636,0.856621523628195,0,"Evergreen"
171929114020004,NA,33,9,33009,2015,2015,-9999,1,44.097773,-71.842947,1090,13,67,2,0.75,0,11,10,801,66,2,316,12,316,306.920346,0,138.415058,137.327313,0,63.299829,9.057366,6326.421461,0,3137.794675,0,2855.488709,0,0.70438,0,0.267626,0.460941291409379,0,"Mixed"
171929150020004,NA,33,9,33009,2015,2015,-9999,1,44.04229,-71.369834,2120,15,220,1,1,0,11,10,801,47,2,531,0,531,1281.469012,0,0,138.067811,0,0,4.444557,803.573644,0,2306.381183,0,2054.993403,0,1.056738,0,0,0,NA,"Deciduous"
251922937489998,NA,33,9,33009,2015,2015,-9999,1,44.15558,-71.445428,2690,8,328,1,1,1,11,10,123,80,2,97,97,375,1449.9743,0,1413.866024,175.755895,0,164.257219,4.714234,2621.959956,0,2534.818458,0,2470.589796,0,0.95169,0,0.880748,0.934575872974275,0,"Evergreen"
171929141020004,NA,33,9,33009,2015,2015,-9999,1,44.096281,-71.719978,2250,20,215,1,1,0,11,10,801,82,1,371,12,371,1026.482936,0,671.938808,216.132629,0,46.092716,6.213275,11090.534542,0,4972.355719,0,4087.764708,0,1.191441,0,0.267615,0.213261256355698,0,"Deciduous"
251922932489998,NA,33,9,33009,2015,2015,-9999,1,44.030793,-71.556075,2410,30,55,1,1,0,11,10,801,80,1,97,97,316,1254.127512,0,1007.908212,173.177089,0,89.883318,5.031653,11672.696487,0,3535.12563,0,3145.215239,0,0.935785,0,0.44649,0.519025458384971,0,"Mixed"
251922931489998,NA,33,9,33009,2015,2015,-9999,1,43.75518,-72.130357,970,4,0,2,0.75,1,21,20,801,70,1,12,12,316,597.494112,6.018046,495.18733,133.510456,15.598968,68.066935,6.400695,7116.386763,2225.402741,3008.212237,479.090034,2608.068609,431.181032,0.655855,0.0473,0.304519,0.509824751104138,0.229171006451223,"Mixed"
251922930489998,NA,33,9,33009,2015,2015,-9999,1,44.055886,-71.90421,2270,8,320,1,1,0,11,10,801,64,2,12,12,371,948.768924,0,672.459394,140.868158,0,82.287463,5.2175,641.940772,0,1891.976886,0,1701.401775,0,0.824672,0,0.432954,0.584145233161919,0,"Mixed"
251922938489998,NA,33,9,33009,2015,2015,-9999,1,43.925526,-71.445321,2490,19,272,1,1,1,11,10,123,62,2,97,97,316,1188.970178,0,879.821688,147.992251,0,115.164324,4.777166,1457.845062,0,2000.924167,0,1889.110906,0,0.839947,0,0.598284,0.778178068255749,0,"Evergreen"
251922882489998,168987511010661,33,1,33001,2015,2015,-9999,1,43.61586,-71.530329,550,-9999,-9999,2,0.521777,-9999,-9999,-9999,-9999,-9999,-9999,746,0,746,114.342874,0,0,40.145254,0,0,8.023223,618.886125,0,892.355506,0,805.316789,0,0.198429,0,0,0,NA,"Deciduous"
171929031020004,144978257010661,33,1,33001,2015,2015,6,1,43.581542,-71.582538,1080,9,240,1,1,0,46,40,801,63,1,129,129,318,594.224796,24.072184,24.072184,165.990382,56.310097,56.310097,7.156528,9395.695405,8082.859049,4140.838873,1721.49937,3200.816236,1562.712799,0.841016,0.171726,0.171726,0.339237107123472,1,"Mixed"
251922884489998,168987519010661,33,1,33001,2015,2015,5,1,43.460871,-71.623036,560,25,120,1,1,0,46,40,104,70,1,261,261,316,171.254018,12.036092,123.10965,64.302254,5.060704,43.211611,8.297151,2970.216702,322.117032,1437.403511,112.636824,1305.549525,108.57223,0.300127,0.021638,0.177056,0.672007718423059,0.117114448706853,"Evergreen"
251922877489998,168987439010661,33,1,33001,2015,2015,5,1,43.406217,-71.298254,560,0,0,2,0.693582,0,46,40,105,68,1,261,261,316,201.344248,18.054138,183.29011,121.710791,38.227714,116.204018,10.527645,10018.985994,5640.697521,3055.217997,1186.840426,2790.517812,1081.539492,0.46763,0.115244,0.430987,0.954755260772235,0.328970672941791,"Evergreen"
171929018020004,144978193010661,33,1,33001,2015,2015,6,1,43.426981,-71.433647,890,-9999,-9999,2,0.75,-9999,-9999,-9999,-9999,-9999,-9999,541,0,541,273.040214,0,0,36.943415,0,0,4.980713,2071.756508,0,784.658559,0,691.17345,0,0.236854,0,0,0,NA,"Deciduous"
251922889489998,168987547010661,33,5,33005,2015,2015,5,1,43.044647,-72.293944,790,0,0,1,1,0,32,30,103,71,1,129,129,762,651.13594,54.162414,54.162414,127.656908,84.540803,84.540803,5.995462,12200.361781,11254.283919,3265.115561,2492.851307,2901.190641,2285.555193,0.577493,0.270135,0.270135,0.662250122805732,1,"White Pine"
171928977020004,144978229010661,33,5,33005,2015,2015,6,1,42.845799,-72.107382,1850,36,190,1,1,1,31,30,801,102,1,833,0,833,138.415058,0,0,98.041703,0,0,11.395937,8212.660953,0,2672.503081,0,2305.710465,0,0.557054,0,0,0,NA,"Deciduous"
171929050020004,144978291010661,33,5,33005,2015,2015,6,1,42.936833,-72.209981,1090,9,8,1,1,0,32,30,801,108,1,261,261,316,750.693992,74.965282,492.4386,235.205462,3.438615,158.880665,7.57929,12900.623762,0,4778.146442,0,4186.558564,0,1.169945,0.023365,0.711306,0.675497344530205,0.0216427530687891,"Evergreen"
251922867489998,168987545010661,33,5,33005,2015,2015,5,1,42.963501,-72.157082,1480,17,83,1,1,0,46,40,801,73,1,97,97,316,912.140062,6.018046,153.19988,113.28622,18.749025,62.923407,4.77193,7120.111927,2803.14274,2533.695189,590.735488,2379.860483,531.661939,0.613561,0.054798,0.250316,0.55543743096027,0.297965826929874,"Mixed"
251922865489998,168987539010661,33,5,33005,2015,2015,5,1,43.113531,-72.054971,1510,7,185,1,1,0,46,40,505,102,1,833,129,833,711.3164,99.037466,129.127696,176.723241,19.402462,28.438402,6.749191,13567.192575,1945.423279,3940.368999,488.440254,3518.557637,438.398998,1.043685,0.073642,0.116521,0.160920554869181,0.68226273754763,"Deciduous"
251922847489998,168987551010661,33,5,33005,2015,2015,5,1,42.754675,-72.17235,1020,8,133,2,0.75,0,46,40,801,83,1,261,261,316,630.333072,74.965282,552.098474,115.837831,0.588776,55.670663,5.804656,7552.682857,0,2705.510385,0,2407.744522,0,0.594232,0.005694,0.278507,0.480591379512277,0.0105760551118279,"Mixed"
251922873489998,168987625010661,33,5,33005,2015,2015,-9999,1,42.94567,-72.401751,730,7,292,2,0.75,0,46,40,401,65,1,129,129,316,183.29011,36.108276,42.126322,66.891332,31.801558,35.7013,8.17997,4249.182417,3418.764105,1413.805585,839.226264,1318.342471,788.201773,0.334524,0.115991,0.13312,0.533720871338008,0.890767507065569,"Mixed"
171928976020004,144978227010661,33,5,33005,2015,2015,6,1,42.76861,-71.992302,1210,-9999,-9999,2,0.934385,-9999,-9999,-9999,-9999,-9999,-9999,129,129,0,12.036092,12.036092,12.036092,51.509025,51.509025,51.509025,28.011426,8331.082311,8331.082311,1687.509236,1687.509236,1518.758315,1518.758315,0.141247,0.141247,0.141247,1,1,"White Pine"
251922837489998,168987721010661,33,5,33005,2015,2015,5,1,42.77273,-72.468704,730,67,272,1,1,0,46,40,503,61,1,372,261,372,523.049416,18.054138,225.416432,207.82931,15.138785,67.341678,8.535291,9491.958702,1547.583913,4574.593872,390.203904,4121.893493,367.744641,1.200509,0.056418,0.319568,0.324023969477645,0.224805580282689,"Mixed"
251922860489998,168987465010661,33,11,33011,2015,2015,-9999,1,42.931218,-71.832162,870,10,235,1,1,0,46,40,401,74,1,129,129,833,738.137314,285.076306,291.094352,112.356774,48.758126,52.173067,5.282839,5414.98816,2677.896069,2195.906811,850.774666,1931.915582,800.685662,0.630481,0.219534,0.235967,0.464351771082356,0.934545902773935,"Mixed"
